Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
0.988322487268628	-0.000197157183760391	0.328056029554822	1.94354775541643e-05	0.00538103792636372	0.00540047340391788	1.07620758527274
0.98923188634766	0.000105201446463085	0.33223182757944	5.53367216896262e-06	0.00551889936283874	0.0055244330350077	1.10377987256775
0.990141285426692	0.000399147069410532	0.309421797184569	7.96591915095082e-05	0.00478709242864642	0.00486675162015593	0.957418485729284
0.991050684505724	0.000660495226893751	0.261580781599265	0.000218126972374714	0.00342122526510412	0.00363935223747883	0.684245053020823
0.991960083584755	0.000868237869962673	0.192546102419935	0.00037691849941866	0.0018537000778554	0.00223061857727406	0.370740015571079
0.992869482663787	0.00100580836834869	0.107843270228341	0.000505825236920124	0.000581508546677147	0.00108733378359727	0.116301709335429
0.993829835283482	0.00106228535664823	0.00901425549388812	0.000564225089474626	4.06284010545461e-06	0.00056828792958008	0.000812568021090922
0.994790187903178	0.00102288627504365	-0.0905127978760003	0.000523148165836333	0.000409628328967085	0.000932776494803417	0.0819256657934169
0.995750540522873	0.000891173474319608	-0.181854608121073	0.00039709508066544	0.00165355492474344	0.00205065000540888	0.330710984948689
0.996710893142568	0.000678848930992268	-0.256879446463843	0.000230417935554672	0.00329935250077852	0.00352977043633319	0.659870500155704
0.997611101576812	0.00042349168187889	-0.306193566923441	8.96726023103055e-05	0.004687725021265	0.0047773976235753	0.937545004253
0.998511310011056	0.000134768500275213	-0.331165802247953	9.08127433321511e-06	0.00548353942892651	0.00549262070325973	1.0967078857853
0.9994115184453	-0.000164551850830799	-0.329834098904544	1.35386558059207e-05	0.00543952664000864	0.00545306529581456	1.08790532800173
1.00031172687954	-0.000451059212110879	-0.302304578014605	0.000101727206415044	0.00456940289442942	0.00467113010084447	0.913880578885885
1.00121193531379	-0.000701769451821597	-0.250708785259885	0.000246240181754992	0.00314274475032435	0.00338898493207935	0.628548950064871
1.00211214374803	-0.000896559418121012	-0.179265545709901	0.000401909395110744	0.00160680679393343	0.00200871618904417	0.321361358786686
1.00301235218228	-0.00102009172417602	-0.0935914845340755	0.000520293562866206	0.000437968298864605	0.000958261861730811	0.0875936597729209
1.00391256061652	-0.00106271211635082	-0.000407832202894032	0.000564678521119418	8.31635528586994e-09	0.000564686837474704	1.66327105717399e-06
1.00496012475028	-0.00100579034143097	0.107603838957253	0.000505807105457916	0.000578929307916924	0.00108473641337484	0.115785861583385
1.00600768888404	-0.000841241507059509	0.203915542012945	0.000353843636599877	0.00207907741372165	0.00243292105032153	0.41581548274433
1.0070552530178	-0.000586601490560118	0.278334976697811	0.000172050654363676	0.00387351796266854	0.00404556861703222	0.774703592533709
1.00810281715156	-0.000268645436692162	0.323015266115833	3.60851853277612e-05	0.00521694310719413	0.0052530282925219	1.04338862143883
1.00912858567734	7.12108247112286e-05	0.333085395435302	2.53549077802666e-06	0.00554729403261457	0.00554982952339259	1.10945880652291
1.01015435420312	0.000403233160832722	0.308916724904338	8.12984909975739e-05	0.00477147714628112	0.00485277563727869	0.954295429256223
1.0111801227289	0.000693565510098196	0.252963914813898	0.000240516558398885	0.00319953710989865	0.00344005366829754	0.639907421979731
1.01220589125467	0.000912947718369378	0.170898916778021	0.000416736768237926	0.00146032198779506	0.00187705875603298	0.292064397559011
1.01312578128392	0.0010300947192317	0.0820187889316094	0.000530547565294513	0.000336354086890394	0.000866901652184908	0.0672708173780789
1.01404567131317	0.00106180530241612	-0.0135674547106301	0.000563715250119495	9.20379136624997e-06	0.000572919041485745	0.00184075827324999
1.01496556134241	0.00100549773391535	-0.108019536636375	0.000505512846454452	0.000583411014756858	0.00108892386121131	0.116682202951372
1.01588545137166	0.000865775968305548	-0.193607697475677	0.000374784013647705	0.00187419702609167	0.00224898103973937	0.374839405218333
1.01678543926967	0.00065926198212063	-0.261824506601017	0.000217313180534811	0.00342760361284329	0.0036449167933781	0.685520722568658
1.01768542716768	0.000400649918129831	-0.309213438750592	8.02601784487203e-05	0.00478064753519832	0.00486090771364704	0.956129507039663
1.01858541506569	0.000110330641732916	-0.332051964887108	6.08642525259851e-06	0.00551292536926945	0.00551901179452204	1.10258507385389
1.0194854029637	-0.000188998611505753	-0.328550977834017	1.78602375755514e-05	0.00539728725178442	0.00541514748935997	1.07945745035688
1.02038539086171	-0.000473413627633234	-0.298910029201518	0.000112060231414429	0.00446736027786261	0.00457942050927704	0.893472055572522
1.02128537875972	-0.000720019833488062	-0.245588375127166	0.000259214280308088	0.00301568249988007	0.00327489678018816	0.603136499976015
1.02218536665773	-0.000909399354274661	-0.172776258532472	0.000413503592777585	0.00149258177562398	0.00190608536840156	0.298516355124796
1.02308535455574	-0.00102675388480416	-0.0861835582209044	0.000527111769980219	0.000371380285380801	0.000898492055361021	0.0742760570761602
1.02406276365012	-0.00106151822892033	0.0154145418441637	0.000563410475165082	1.18804050132737e-05	0.000575290880178356	0.00237608100265475
