Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
0.221051685740399	0.00999982252913313	4.91294594301994e-06	0.0499982253070793	1.20685189195181e-12	0.0499982253082861	2.41370378390361e-10
0.226077438671893	0.00999986506875165	9.06839037900912e-06	0.0499986506966197	4.11178520330526e-12	0.0499986507007315	8.22357040661052e-10
0.231103191603387	0.00999991791910025	9.7068738899542e-06	0.0499991791943711	4.71117003577373e-12	0.0499991791990823	9.42234007154746e-10
0.236128944534881	0.00999995933504588	8.26002382387467e-06	0.0499995933512857	3.41139967854886e-12	0.0499995933546971	6.82279935709771e-10
0.241154697466375	0.00999998934994877	5.92351540076318e-06	0.0499998934995444	1.75440173515393e-12	0.0499998935012988	3.50880347030786e-10
0.245763180050793	0.0100000114480585	3.56206239288422e-06	0.0500001144806502	6.34414424540004e-13	0.0500001144812846	1.26882884908001e-10
0.250371662635211	0.0100000233121504	1.47503005272093e-06	0.0500002331217753	1.08785682821496e-13	0.0500002331218841	2.17571365642991e-11
0.254980145219629	0.0100000264528115	5.9400703136238e-08	0.0500002645284645	1.76422176653974e-16	0.0500002645284646	3.52844353307947e-14
0.259588627804047	0.010000024061549	-7.97042936158017e-07	0.0500002406157792	3.17638721039696e-14	0.050000240615811	6.35277442079392e-12
0.265337163484461	0.0100000159900883	-1.30392550160764e-06	0.0500001599010108	8.50110856871371e-14	0.0500001599010958	1.70022171374274e-11
0.271085699164876	0.0100000071609309	-1.22823885695706e-06	0.0500000716093345	7.54285344869595e-14	0.0500000716094099	1.50857068973919e-11
0.27683423484529	0.0100000022967942	-8.90793277300741e-07	0.0500000229679451	3.96756331442098e-14	0.0500000229679847	7.93512662884195e-12
0.282582770525704	0.00999999997422231	-5.32799743716523e-07	0.0499999997422231	1.41937783452196e-14	0.0499999997422373	2.83875566904392e-12
0.289391957373576	0.00999999743667558	-9.13517955641808e-08	0.0499999743667591	4.17257527639994e-16	0.0499999743667595	8.34515055279989e-14
0.296201144221449	0.00999999723179175	1.79021094985926e-07	0.0499999723179214	1.602427622498e-15	0.049999972317923	3.20485524499599e-13
0.303010331069321	0.00999999864149318	1.14668673601739e-07	0.0499999864149327	6.57445235279105e-16	0.0499999864149333	1.31489047055821e-13
0.309819517917194	0.00999999968648464	-1.65119538648805e-08	0.0499999968648464	1.36322310217971e-17	0.0499999968648464	2.72644620435942e-15
0.318538599753376	0.00999999986356302	3.53340685960557e-08	0.0499999986356302	6.24248201775386e-17	0.0499999986356302	1.24849640355077e-14
0.327257681589558	0.0100000001890324	4.0070114093814e-08	0.0500000018903239	8.02807021745636e-17	0.0500000018903239	1.60561404349127e-14
0.33597676342574	0.0100000002189362	-1.90215585050071e-08	0.0500000021893623	1.80909843979703e-17	0.0500000021893623	3.61819687959407e-15
0.344695845261923	0.00999999990478383	-4.62752434146903e-08	0.0499999990478383	1.07069907654442e-16	0.0499999990478384	2.14139815308884e-14
0.357195845261923	0.00999999827720778	4.93555919873839e-07	0.0499999827720793	1.21798723021256e-14	0.0499999827720914	2.43597446042511e-12
0.369695845261923	0.0099999996670857	5.76490482356261e-07	0.0499999966708571	1.66170638123677e-14	0.0499999966708737	3.32341276247354e-12
0.382195845261923	0.0100000043208311	-3.63005695157795e-07	0.0500000432083206	6.58865673584969e-15	0.0500000432083272	1.31773134716994e-12
0.394695845261923	0.010000002581959	-8.50378718339412e-07	0.050000025819593	3.6157198230229e-14	0.0500000258196292	7.23143964604581e-12
0.401549974871884	0.00999999756786322	-2.61997162740161e-07	0.0499999756786351	3.43212566419471e-15	0.0499999756786386	6.86425132838942e-13
0.408404104481844	0.00999999603305136	1.62478486145996e-07	0.0499999603305214	1.31996292301472e-15	0.0499999603305227	2.63992584602945e-13
0.415258234091805	0.00999999800444965	1.17569474549988e-07	0.0499999800444985	6.91129067298015e-16	0.0499999800444992	1.38225813459603e-13
0.422112363701766	0.00999999984435912	-5.17290456236086e-08	0.0499999984435912	1.33794708056469e-16	0.0499999984435913	2.67589416112938e-14
0.428966493311727	0.0099999996508979	-8.8641801239002e-10	0.049999996508979	3.92868446344737e-20	0.049999996508979	7.85736892689474e-18
0.435820622921688	0.009999999705635	2.60818312167311e-08	0.0499999970563501	3.40130959809023e-17	0.0499999970563501	6.80261919618046e-15
0.442674752531649	0.00999999986863224	1.4792833313953e-08	0.0499999986863224	1.09413958727199e-17	0.0499999986863224	2.18827917454398e-15
0.44952888214161	0.00999999996135586	-1.68851529131509e-09	0.0499999996135586	1.42554194450244e-19	0.0499999996135586	2.85108388900488e-17
0.462146661606207	0.0100000001180582	3.69157112000912e-08	0.0500000011805818	6.81384866704268e-17	0.0500000011805819	1.36276973340854e-14
0.474764441070805	0.0100000003316511	3.22038317023765e-08	0.0500000033165109	5.18543388157495e-17	0.050000003316511	1.03708677631499e-14
0.487382220535402	0.0100000002687484	-4.70928977419302e-08	0.0500000026874836	1.10887050886595e-16	0.0500000026874837	2.21774101773189e-14
0.5	0.00999999974969811	-6.09120149618639e-08	0.0499999974969811	1.85513678335716e-16	0.0499999974969813	3.71027356671433e-14
